id,host_id,host_since,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,property_type,room_type,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_value,latitude,longitude
30905786,49078267,2015-11-15,True,2,True,Centrum-West,Room in bed and breakfast,Hotel room,1.0,1.0,179.0,2,1125,21,2019-02-10,2022-05-10,5.0,4.95,52.372,4.891
30905979,49078267,2015-11-15,True,2,True,Centrum-West,Room in bed and breakfast,Hotel room,1.0,1.0,172.0,2,1125,53,2019-01-02,2022-05-13,4.98,4.83,52.372,4.891
30928188,3357860,2012-08-24,True,1,True,Centrum-Oost,Boat,Entire home/apt,2.0,3.0,325.0,2,14,57,2019-03-04,2022-05-16,4.91,4.63,52.367,4.915
30933786,32218529,2015-04-29,False,2,True,Westerpark,Entire rental unit,Entire home/apt,2.0,2.0,190.0,4,1125,10,2019-03-24,2022-02-16,4.9,4.8,52.386,4.874
31050856,37806139,2015-07-07,False,1,True,Westerpark,Entire condo,Entire home/apt,3.0,4.0,310.0,4,30,6,2019-02-24,2021-10-22,5.0,4.83,52.386,4.874
31051752,9072052,2013-09-26,False,1,True,Westerpark,Entire rental unit,Entire home/apt,1.0,1.0,107.0,1,14,8,2019-01-04,2019-04-07,4.0,3.63,52.386,4.874
31064558,14509904,2016-03-20,True,1,True,Centrum-West,Private room in rental unit,Private room,1.0,2.0,108.0,2,1125,144,2019-01-05,2022-05-26,4.83,4.6,52.372,4.891
31068322,8867901,2013-09-16,False,1,True,Watergraafsmeer,Entire home,Entire home/apt,3.0,3.0,219.0,2,1125,8,2019-01-01,2022-05-29,5.0,4.75,52.349,4.941
31072230,232131139,2018-12-23,True,1,True,Centrum-West,Private room in townhouse,Private room,1.0,2.0,243.0,2,1125,49,2019-04-11,2022-05-21,4.92,4.84,52.372,4.891
31086086,19285283,2014-08-01,False,2,True,Centrum-West,Houseboat,Entire home/apt,2.0,2.0,400.0,3,1125,31,2019-02-10,2022-05-09,5.0,4.87,52.372,4.891
31095874,125558465,2017-04-12,True,1,True,Oud-Oost,Entire condo,Entire home/apt,2.0,4.0,500.0,1,1125,44,2019-01-02,2022-05-29,4.86,4.57,52.36,4.921
31100723,16828309,2014-06-15,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,2.0,223.0,3,1125,19,2019-07-07,2022-05-10,4.84,4.58,52.351,4.896
31110035,13476159,2014-03-24,False,1,True,Oud-Noord,Private room in rental unit,Private room,1.0,1.0,122.0,1,30,12,2019-04-14,2022-05-22,4.92,4.75,52.39,4.917
31136615,217577916,2018-09-27,False,6,True,Centrum-West,Private room in rental unit,Private room,1.0,1.0,128.0,1,365,167,2019-01-15,2022-05-22,4.46,4.5,52.372,4.891
31139590,217577916,2018-09-27,False,6,True,Centrum-West,Private room in rental unit,Private room,1.0,1.0,115.0,1,365,139,2019-01-13,2022-05-20,4.46,4.42,52.372,4.891
31150995,175483960,2018-02-26,False,2,True,Noord-West,Private room in houseboat,Private room,2.0,2.0,286.0,3,1125,7,2019-05-28,2021-10-16,4.86,4.43,52.41,4.895
31164355,71165306,2016-05-09,False,1,True,Zuid,Entire home,Entire home/apt,4.0,4.0,250.0,3,14,2,2021-10-23,2022-05-29,5.0,4.5,52.345,4.876
31187654,159220160,2017-11-18,False,4,True,Centrum-West,Private room in guest suite,Private room,2.0,3.0,200.0,1,1125,114,2019-07-17,2022-04-12,4.85,4.61,52.372,4.891
31196431,210872154,2018-08-21,True,2,True,De Pijp - Rivierenbuurt,Private room in houseboat,Private room,1.0,1.0,175.0,3,5,41,2019-01-02,2022-05-08,4.9,4.71,52.351,4.896
31208676,233390046,2018-12-30,False,1,True,Centrum-Oost,Private room in condo,Private room,1.0,2.0,150.0,1,365,14,2019-01-13,2020-03-08,4.86,4.71,52.367,4.915
31234848,230052081,2018-12-10,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,1.0,138.0,2,1125,42,2019-01-28,2022-05-25,4.74,4.64,52.351,4.896
31254005,233838549,2019-01-02,False,1,True,Buitenveldert - Zuidas,Entire chalet,Entire home/apt,1.0,1.0,125.0,2,1125,58,2019-03-10,2022-06-05,4.83,4.74,52.333,4.873
31275392,6799830,2013-06-08,False,1,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,1.0,350.0,1,1125,7,2019-02-25,2022-05-09,4.86,4.71,52.367,4.915
31281127,9264717,2013-10-06,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,125.0,2,1125,11,2019-04-07,2022-05-22,5.0,4.91,52.365,4.87
31312245,233390046,2018-12-30,False,1,True,Centrum-West,Private room in rental unit,Private room,1.0,1.0,65.0,2,90,64,2019-01-05,2020-03-14,4.95,4.88,52.372,4.891
31348432,16707861,2014-06-12,False,3,True,De Baarsjes - Oud-West,Private room in rental unit,Private room,1.0,1.0,125.0,2,30,32,2019-02-03,2020-03-01,4.94,4.72,52.365,4.87
31352081,14358485,2014-04-16,False,2,True,Centrum-West,Entire loft,Entire home/apt,2.0,2.0,480.0,3,35,19,2019-04-23,2022-04-26,4.78,4.5,52.372,4.891
31356236,141648682,2017-07-21,True,1,True,Centrum-Oost,Private room in condo,Private room,1.0,2.0,204.0,1,31,176,2019-01-25,2022-06-01,4.88,4.78,52.367,4.915
31368499,234917110,2019-01-07,False,1,True,Centrum-Oost,Entire home,Entire home/apt,,2.0,106.0,2,15,79,2019-02-22,2022-05-31,4.33,4.14,52.367,4.915
31378219,4041221,2012-11-02,False,1,True,De Pijp - Rivierenbuurt,Private room in rental unit,Private room,1.0,1.0,120.0,2,1125,34,2019-01-14,2022-05-29,4.76,4.52,52.351,4.896
31393518,12280795,2014-02-16,False,1,True,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,1.0,1.0,214.0,2,7,26,2019-01-27,2022-05-30,4.88,4.69,52.351,4.896
31408508,13820826,2015-10-26,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0,2.0,194.0,2,1125,7,2019-02-20,2022-05-04,5.0,4.71,52.365,4.87
31452672,235406893,2019-01-09,False,3,True,Centrum-Oost,Private room in bed and breakfast,Private room,1.0,1.0,165.0,2,1125,6,2019-04-25,2022-04-17,5.0,5.0,52.367,4.915
31453479,235406893,2019-01-09,False,3,True,Centrum-Oost,Private room in bed and breakfast,Private room,1.0,1.0,165.0,2,1125,15,2019-02-24,2019-11-25,5.0,4.87,52.367,4.915
31454769,235406893,2019-01-09,False,3,True,Centrum-Oost,Private room in bed and breakfast,Private room,2.0,2.0,330.0,2,1125,6,2019-09-08,2022-05-29,5.0,5.0,52.367,4.915
31481840,6983078,2013-06-18,False,1,True,Oud-Oost,Entire rental unit,Entire home/apt,2.0,4.0,250.0,2,1125,13,2019-01-13,2022-05-08,4.92,4.83,52.36,4.921
31506891,33217887,2015-05-12,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,1.0,135.0,1,1125,15,2019-01-28,2020-07-19,5.0,4.93,52.351,4.896
31536003,4145047,2012-11-14,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3.0,3.0,190.0,5,1125,12,2019-07-31,2022-05-29,4.75,4.83,52.365,4.87
31552683,227214431,2018-11-23,False,1,True,Westerpark,Entire rental unit,Entire home/apt,3.0,3.0,380.0,5,28,7,2019-02-02,2020-01-02,5.0,5.0,52.386,4.874
31555059,42771686,2015-08-28,False,2,True,Bos en Lommer,Entire rental unit,Entire home/apt,1.0,1.0,120.0,2,14,9,2019-04-15,2022-05-16,4.89,4.89,52.379,4.849
31559235,22237706,2014-10-07,False,2,True,De Aker - Nieuw Sloten,Entire villa,Entire home/apt,3.0,2.0,165.0,3,1125,3,2019-06-21,2021-08-27,5.0,5.0,52.345,4.805
31561365,4237150,2012-11-25,False,2,True,Oostelijk Havengebied - Indische Buurt,Boat,Entire home/apt,2.0,5.0,257.0,3,1125,20,2019-12-09,2022-05-17,4.45,4.5,52.365,4.941
31582709,14537613,2014-04-21,False,1,True,Zuid,Private room in bed and breakfast,Private room,2.0,2.0,357.0,4,500,38,2019-02-04,2022-05-23,4.84,4.5,52.345,4.876
31590837,22033000,2014-10-02,False,1,True,Oud-Oost,Entire rental unit,Entire home/apt,1.0,1.0,105.0,2,1125,6,2019-07-25,2020-02-27,5.0,5.0,52.36,4.921
31619907,237046264,2019-01-16,False,1,True,IJburg - Zeeburgereiland,Private room in home,Private room,1.0,2.0,105.0,2,1125,35,2019-02-14,2020-03-08,4.86,4.54,52.359,4.974
31632004,15596641,2014-05-16,False,1,True,Oud-Noord,Entire home,Entire home/apt,3.0,6.0,230.0,3,1125,10,2019-04-22,2021-07-18,5.0,4.8,52.39,4.917
31701569,141349719,2017-07-19,False,1,True,Watergraafsmeer,Private room in rental unit,Private room,2.0,2.0,200.0,2,1125,65,2019-03-03,2022-06-02,4.95,4.66,52.349,4.941
31707026,24927522,2014-12-17,False,2,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,1.0,398.0,2,1000,4,2019-04-15,2022-04-12,4.75,4.5,52.351,4.896
31709131,12961955,2014-03-09,False,1,True,Centrum-West,Private room in rental unit,Private room,1.0,2.0,221.0,2,1125,24,2019-02-03,2022-05-22,5.0,4.83,52.372,4.891
31709186,534213,2011-04-25,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,1.0,338.0,3,100,15,2019-02-08,2022-05-29,4.92,4.67,52.351,4.896
31731136,237857503,2019-01-20,True,1,True,Centrum-West,Entire rental unit,Entire home/apt,,1.0,95.0,1,1125,184,2019-02-04,2022-05-21,4.91,4.78,52.372,4.891
31758630,238122037,2019-01-21,True,2,True,Centrum-West,Room in bed and breakfast,Hotel room,1.0,1.0,265.0,1,1125,85,2019-06-30,2022-05-18,4.86,4.79,52.372,4.891
31820294,156790830,2017-10-30,True,6,True,Centrum-West,Private room in rental unit,Private room,2.0,2.0,279.0,2,1125,14,2019-03-24,2022-05-18,4.93,4.43,52.372,4.891
31831416,2890590,2012-07-10,False,1,True,Centrum-West,Entire loft,Entire home/apt,2.0,3.0,200.0,2,9,9,2019-03-18,2019-07-08,5.0,4.67,52.372,4.891
31856901,16054546,2014-05-27,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,113.0,1,30,20,2019-04-08,2022-05-29,5.0,4.7,52.365,4.87
31870080,139066154,2017-07-07,False,1,True,Centrum-West,Private room in bed and breakfast,Private room,2.0,2.0,234.0,1,1125,94,2019-02-20,2022-05-31,4.44,4.4,52.372,4.891
31871461,15860061,2014-05-22,False,1,True,Centrum-West,Private room in rental unit,Private room,,2.0,135.0,4,30,38,2019-02-06,2020-03-15,4.84,4.74,52.372,4.891
31942766,239043602,2019-01-26,False,1,True,Oostelijk Havengebied - Indische Buurt,Private room in houseboat,Private room,1.0,2.0,163.0,3,14,29,2019-03-10,2022-04-24,5.0,4.9,52.365,4.941
31944927,237150404,2019-01-17,False,3,True,Centrum-West,Room in hostel,Hotel room,1.0,1.0,89.0,1,1125,22,2019-07-13,2020-08-15,4.55,4.32,52.372,4.891
31944954,237150404,2019-01-17,False,3,True,Centrum-West,Room in hostel,Hotel room,1.0,1.0,219.0,1,1125,12,2019-10-01,2021-12-31,4.17,4.17,52.372,4.891
31945032,237150404,2019-01-17,False,3,True,Centrum-West,Room in hostel,Hotel room,1.0,1.0,86.0,1,1125,32,2019-07-29,2021-06-17,4.56,4.38,52.372,4.891
31945057,237150727,2019-01-17,False,3,True,Zuid,Room in hostel,Hotel room,1.0,1.0,62.0,1,1125,140,2019-07-02,2020-03-04,4.62,4.64,52.345,4.876
31945078,237150727,2019-01-17,False,3,True,Zuid,Room in hostel,Hotel room,1.0,1.0,67.0,1,1125,37,2019-07-04,2020-01-18,4.43,4.49,52.345,4.876
31945123,237150996,2019-01-17,False,10,True,Centrum-West,Shared room in hostel,Shared room,1.0,1.0,78.0,1,1125,100,2019-08-04,2020-02-26,4.43,4.55,52.372,4.891
31945182,237150996,2019-01-17,False,10,True,Centrum-West,Private room in hostel,Private room,1.0,1.0,214.0,1,1125,91,2019-08-16,2020-03-06,4.25,4.24,52.372,4.891
31945260,237150996,2019-01-17,False,10,True,Centrum-West,Shared room in hostel,Shared room,1.0,1.0,75.0,1,1125,170,2019-08-02,2020-03-16,4.54,4.66,52.372,4.891
31945342,237150996,2019-01-17,False,10,True,Centrum-West,Private room in hostel,Private room,1.0,1.0,232.0,1,1125,26,2019-08-23,2020-03-06,4.15,4.35,52.372,4.891
31948590,2144134,2012-04-15,False,1,True,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,1.0,1.0,139.0,3,30,6,2021-10-17,2022-05-29,5.0,4.67,52.365,4.941
31953991,5653882,2013-03-27,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,200.0,2,10,4,2019-02-24,2020-02-17,5.0,5.0,52.365,4.87
31979911,239764380,2019-01-29,False,1,True,De Aker - Nieuw Sloten,Private room in bed and breakfast,Private room,2.0,2.0,190.0,1,365,29,2019-01-30,2022-04-03,4.61,4.5,52.345,4.805
31992514,234341085,2019-01-04,False,3,True,Centrum-West,Private room in bed and breakfast,Private room,1.0,1.0,350.0,1,365,3,2019-03-09,2019-12-21,4.67,5.0,52.372,4.891
31997903,17190786,2014-06-24,False,1,True,Zuid,Entire condo,Entire home/apt,4.0,5.0,600.0,4,1125,8,2019-02-22,2021-10-22,4.75,4.25,52.345,4.876
32009903,181908745,2018-04-02,True,1,True,Centrum-Oost,Private room in bed and breakfast,Private room,1.0,1.0,203.0,2,28,100,2019-02-11,2022-05-31,4.92,4.74,52.367,4.915
32021626,93268250,2016-09-03,False,2,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,100.0,2,1125,16,2019-02-06,2021-06-15,4.56,4.5,52.365,4.87
32067350,198405490,2018-06-27,False,9,True,Centrum-West,Shared room in houseboat,Shared room,1.0,2.0,404.0,2,60,37,2019-03-07,2022-05-16,4.92,4.65,52.372,4.891
32068256,25182441,2014-12-25,True,1,True,Centrum-West,Private room in home,Private room,2.0,2.0,257.0,2,30,61,2019-04-05,2022-06-04,4.97,4.84,52.372,4.891
32090247,60385193,2016-02-25,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,252.0,3,1125,9,2019-02-04,2022-03-10,5.0,4.75,52.365,4.87
32099173,117820649,2017-02-23,False,5,True,De Aker - Nieuw Sloten,Private room in rental unit,Private room,1.0,2.0,332.0,1,1125,2,2019-02-07,2019-06-10,5.0,4.5,52.345,4.805
32106777,5042513,2013-02-11,False,1,True,Oostelijk Havengebied - Indische Buurt,Houseboat,Entire home/apt,2.0,3.0,250.0,2,1125,1,2019-09-13,2019-09-13,5.0,5.0,52.365,4.941
32135800,4668971,2013-01-11,True,3,True,Oud-Noord,Private room in townhouse,Private room,1.0,1.0,60.0,3,1125,11,2019-02-18,2019-05-05,4.73,4.45,52.39,4.917
32155043,10886849,2013-12-29,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,1.0,174.0,3,1125,17,2019-04-02,2022-05-09,4.94,4.88,52.351,4.896
32155806,76555617,2016-06-08,False,2,True,Centrum-West,Private room in condo,Private room,1.0,1.0,125.0,1,5,35,2019-06-02,2022-05-29,4.91,4.86,52.372,4.891
32179987,241449179,2019-02-06,True,2,True,Centrum-West,Private room in rental unit,Private room,1.0,1.0,215.0,1,1125,203,2019-02-15,2022-05-31,4.9,4.79,52.372,4.891
32180451,241449179,2019-02-06,True,2,True,Centrum-West,Private room in rental unit,Private room,1.0,1.0,210.0,1,1125,164,2019-02-16,2022-05-28,4.82,4.67,52.372,4.891
32184201,241484665,2019-02-06,False,1,True,Westerpark,Entire rental unit,Entire home/apt,1.0,2.0,81.0,2,4,49,2019-03-11,2022-05-29,4.96,4.71,52.386,4.874
32234104,241644101,2019-02-07,False,15,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,1.0,325.0,7,99,4,2019-08-25,2022-05-31,4.5,4.5,52.367,4.915
32234160,241644101,2019-02-07,False,15,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,1.0,216.0,7,99,26,2020-01-31,2022-05-18,4.88,4.69,52.367,4.915
32234250,241644101,2019-02-07,False,15,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,1.0,312.0,7,99,3,2020-12-27,2022-05-01,4.67,4.67,52.367,4.915
32234486,241644101,2019-02-07,False,15,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,1.0,335.0,7,99,4,2020-08-09,2022-04-29,5.0,4.0,52.367,4.915
32234583,241644101,2019-02-07,False,15,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,1.0,335.0,7,99,1,2020-07-27,2020-07-27,2.0,3.0,52.367,4.915
32234666,241644101,2019-02-07,False,15,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,1.0,326.0,7,99,4,2020-03-19,2022-04-27,5.0,5.0,52.367,4.915
32235074,241644101,2019-02-07,False,15,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,2.0,470.0,7,99,1,2022-04-12,2022-04-12,5.0,5.0,52.367,4.915
32235313,241644101,2019-02-07,False,15,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,3.0,816.0,7,99,2,2020-07-25,2021-11-20,4.0,5.0,52.367,4.915
32235358,241644101,2019-02-07,False,15,True,Centrum-Oost,Entire cottage,Entire home/apt,1.0,3.0,616.0,7,99,2,2019-05-26,2021-12-22,4.5,4.5,52.367,4.915
32235546,241644101,2019-02-07,False,15,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,2.0,457.0,7,99,2,2020-08-19,2022-06-02,5.0,5.0,52.367,4.915
32250908,4684764,2013-01-13,False,2,True,Westerpark,Private room in rental unit,Private room,1.0,1.0,80.0,3,1125,75,2019-02-17,2020-09-27,4.87,4.67,52.386,4.874
32253177,4684764,2013-01-13,False,2,True,Westerpark,Private room in rental unit,Private room,1.0,1.0,80.0,3,1125,73,2019-02-17,2020-10-04,4.79,4.7,52.386,4.874
32275591,7912474,2013-08-03,False,1,True,Westerpark,Private room in rental unit,Private room,1.0,1.0,75.0,2,7,22,2019-03-24,2021-12-07,4.73,4.82,52.386,4.874
32279527,242262009,2019-02-10,True,1,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,2.0,201.0,2,1125,18,2019-05-30,2022-04-25,4.67,4.56,52.367,4.915
32280609,93048035,2016-09-01,False,1,True,Noord-Oost,Entire home,Entire home/apt,2.0,2.0,209.0,3,6,17,2019-04-20,2022-04-17,4.94,4.76,52.4009,4.935
32284498,20101540,2015-04-05,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0,1.0,150.0,3,1125,3,2019-04-28,2019-09-10,5.0,4.0,52.365,4.87
32325935,105681650,2016-11-30,False,2,True,Zuid,Entire rental unit,Entire home/apt,2.0,2.0,200.0,2,1125,19,2019-03-21,2022-04-03,4.84,4.89,52.345,4.876
32331255,4801449,2013-01-22,False,2,True,IJburg - Zeeburgereiland,Entire home,Entire home/apt,4.0,4.0,200.0,5,14,2,2019-05-05,2019-08-06,5.0,4.5,52.359,4.974
32349420,242886512,2019-02-13,True,1,True,Noord-Oost,Private room in bed and breakfast,Private room,,3.0,154.0,2,1125,58,2019-03-07,2022-05-25,4.93,4.95,52.4009,4.935
32352898,240660599,2019-02-02,False,1,True,IJburg - Zeeburgereiland,Private room in home,Private room,2.0,2.0,100.0,2,61,2,2019-03-10,2019-03-17,5.0,5.0,52.359,4.974
32371223,17152895,2014-06-23,False,2,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,1.0,80.0,14,1125,4,2019-03-03,2022-02-21,5.0,5.0,52.367,4.915
32393519,241819753,2019-02-08,False,2,True,Centrum-Oost,Private room in bed and breakfast,Private room,1.0,1.0,200.0,1,1125,1,2021-06-26,2021-06-26,5.0,5.0,52.367,4.915
32393661,241819753,2019-02-08,False,2,True,Centrum-Oost,Private room in bed and breakfast,Private room,1.0,1.0,230.0,1,1125,4,2021-01-09,2022-04-02,5.0,5.0,52.367,4.915
32413659,243419758,2019-02-16,True,2,True,Centrum-Oost,Entire rental unit,Entire home/apt,2.0,3.0,295.0,3,45,58,2019-03-09,2022-05-26,4.82,4.47,52.367,4.915
32421030,243419758,2019-02-16,True,2,True,Centrum-Oost,Private room in boat,Private room,,3.0,179.0,3,45,7,2019-05-09,2022-05-26,4.71,4.86,52.367,4.915
32459939,23731358,2014-11-14,False,1,True,Centrum-West,Entire rental unit,Entire home/apt,2.0,2.0,285.0,3,1125,7,2019-03-10,2019-09-16,5.0,4.57,52.372,4.891
32485135,243087395,2019-02-14,True,1,True,De Baarsjes - Oud-West,Room in hotel,Hotel room,1.0,1.0,150.0,1,1125,1110,2019-03-12,2022-06-03,4.85,4.66,52.365,4.87
32485928,222356269,2018-10-24,False,1,True,De Pijp - Rivierenbuurt,Private room in rental unit,Private room,,1.0,150.0,3,1125,37,2019-05-10,2022-04-19,4.83,4.64,52.351,4.896
32488859,33687041,2015-05-18,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0,2.0,284.0,3,1125,19,2019-03-09,2022-05-22,4.89,4.58,52.365,4.87
32538281,46433878,2015-10-13,False,1,True,IJburg - Zeeburgereiland,Private room in townhouse,Private room,1.0,1.0,75.0,3,1125,18,2019-04-15,2020-01-02,5.0,4.83,52.359,4.974
32541862,37347310,2015-07-02,False,1,True,De Baarsjes - Oud-West,Private room in rental unit,Private room,1.0,1.0,143.0,3,1125,28,2019-03-29,2022-05-27,5.0,4.82,52.365,4.87
32559296,203731852,2018-07-20,False,20,True,Oud-Noord,Room in serviced apartment,Hotel room,1.0,1.0,204.0,1,1125,30,2019-04-06,2022-05-23,4.53,4.33,52.39,4.917
32560952,4179318,2012-11-18,False,2,True,Centrum-West,Entire rental unit,Entire home/apt,2.0,2.0,490.0,2,1125,18,2019-03-10,2022-05-29,5.0,4.67,52.372,4.891
32600527,20227269,2014-08-18,False,1,True,Oud-Oost,Entire rental unit,Entire home/apt,,1.0,151.0,10,50,9,2019-04-10,2022-05-30,5.0,4.78,52.36,4.921
32624418,245267147,2019-02-25,False,9,True,Oud-Noord,Room in hostel,Hotel room,1.0,1.0,79.0,1,1125,25,2019-05-20,2022-05-29,4.48,4.52,52.39,4.917
32624420,245267147,2019-02-25,False,9,True,Oud-Noord,Room in hostel,Hotel room,1.0,1.0,71.0,1,1125,20,2019-05-17,2022-06-01,4.25,4.25,52.39,4.917
32624425,245267147,2019-02-25,False,9,True,Oud-Noord,Room in hostel,Hotel room,1.0,1.0,73.0,1,1125,21,2019-05-03,2022-05-22,4.57,4.71,52.39,4.917
32624427,245267147,2019-02-25,False,9,True,Oud-Noord,Room in hostel,Hotel room,1.0,1.0,69.0,1,1125,19,2019-05-10,2022-05-25,4.47,4.58,52.39,4.917
32624429,245267147,2019-02-25,False,9,True,Oud-Noord,Room in hostel,Hotel room,1.0,1.0,86.0,1,1125,173,2019-05-09,2022-06-03,4.62,4.6,52.39,4.917
32624963,245267147,2019-02-25,False,9,True,Oud-Noord,Room in hostel,Hotel room,1.0,1.0,164.0,1,1125,24,2019-06-01,2022-05-18,4.58,4.29,52.39,4.917
32624966,245267147,2019-02-25,False,9,True,Oud-Noord,Room in hostel,Hotel room,1.0,1.0,225.0,1,1125,9,2019-11-01,2022-06-02,4.11,4.33,52.39,4.917
32624969,245267147,2019-02-25,False,9,True,Oud-Noord,Room in hostel,Hotel room,1.0,2.0,396.0,1,1125,45,2019-05-25,2022-06-03,4.38,4.22,52.39,4.917
32625293,245267147,2019-02-25,False,9,True,Oud-Noord,Room in hostel,Hotel room,1.0,1.0,86.0,1,1125,39,2019-05-01,2022-05-29,4.46,4.49,52.39,4.917
32635929,18918467,2014-07-26,True,1,True,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,1.0,1.0,135.0,2,1125,26,2019-03-31,2021-11-13,4.88,4.69,52.365,4.941
32679807,51565809,2015-12-17,False,1,True,Centrum-West,Entire rental unit,Entire home/apt,1.0,1.0,140.0,3,12,8,2019-04-30,2019-09-16,5.0,5.0,52.372,4.891
32683114,80299632,2016-06-27,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,2.0,157.0,7,1125,5,2019-06-15,2021-08-16,5.0,4.4,52.351,4.896
32691009,22701985,2014-10-19,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0,2.0,159.0,2,1125,19,2019-03-31,2022-05-16,4.95,4.89,52.365,4.87
32692691,104149310,2016-11-17,False,1,True,Westerpark,Entire rental unit,Entire home/apt,1.0,2.0,214.0,3,1125,13,2019-03-24,2022-05-30,4.92,4.38,52.386,4.874
32707589,245938143,2019-02-28,False,1,True,Centrum-Oost,Private room in bed and breakfast,Private room,2.0,3.0,207.0,1,1125,60,2019-03-31,2022-05-27,4.88,4.62,52.367,4.915
